0;1;2
C1.03.01.02.04::saldair;10;66.07
C1.03.01.01::rdaniela;1;
C1.03.01.01::rdaniela;2;
C1.03.01.01::rdaniela;3;
C1.03.01.01::rdaniela;4;
C1.03.01.01::rdaniela;5;
C1.03.01.01::rdaniela;6;
C1.03.01.01::rdaniela;7;
C1.03.01.01::rdaniela;8;
C1.03.01.01::rdaniela;9;
C1.03.01.01::rdaniela;10;
C1.03.01.01::pdanielle;1;
C1.03.01.01::pdanielle;2;
C1.03.01.01::pdanielle;3;
C1.03.01.01::pdanielle;4;
C1.03.01.01::pdanielle;5;
C1.03.01.01::pdanielle;6;
C1.03.01.01::pdanielle;7;
C1.03.01.01::pdanielle;8;
C1.03.01.01::pdanielle;9;
C1.03.01.01::pdanielle;10;
C1.03.01.01::npenha;1;
C1.03.01.01::npenha;2;
C1.03.01.01::npenha;3;
C1.03.01.01::npenha;4;
C1.03.01.01::npenha;5;
C1.03.01.01::npenha;6;
C1.03.01.01::npenha;7;
C1.03.01.01::npenha;8;
C1.03.01.01::npenha;9;
C1.03.01.01::npenha;10;
C1.03.01.01.04::ahenrique;1;
C1.03.01.01.04::ahenrique;2;
C1.03.01.01.04::ahenrique;3;
C1.03.01.01.04::ahenrique;4;
C1.03.01.01.04::ahenrique;5;
C1.03.01.01.04::ahenrique;6;
C1.03.01.01.04::ahenrique;7;
C1.03.01.01.04::ahenrique;8;
C1.03.01.01.04::ahenrique;9;
C1.03.01.01.04::ahenrique;10;
C1.03.01.03::vgermkt;1;
C1.03.01.03::vgermkt;2;
C1.03.01.03::vgermkt;3;
C1.03.01.03::vgermkt;4;
C1.03.01.03::vgermkt;5;
C1.03.01.03::vgermkt;6;
C1.03.01.03::vgermkt;7;
C1.03.01.03::vgermkt;8;
C1.03.01.03::vgermkt;9;
C1.03.01.03::vgermkt;10;
C1.03.01.05::pdanielle;1;15.32
C1.03.01.05::pdanielle;2;34.18
C1.03.01.05::pdanielle;3;34.66
C1.03.01.05::pdanielle;4;34.02
C1.03.01.05::pdanielle;5;15.79
C1.03.01.05::pdanielle;6;44.92
C1.03.01.05::pdanielle;7;27.24
C1.03.01.05::pdanielle;8;34.63
C1.03.01.05::pdanielle;9;33.43
C1.03.01.05::pdanielle;10;31.61
C1.03.01.01.01.01::fthiara;1;104.08
C1.03.01.01.01.01::fthiara;2;103.36
C1.03.01.01.01.01::fthiara;3;103.39
C1.03.01.01.01.01::fthiara;4;102.9
C1.03.01.01.01.01::fthiara;5;102.73
C1.03.01.01.01.01::fthiara;6;102.94
C1.03.01.01.01.01::fthiara;7;103.25
C1.03.01.01.01.01::fthiara;8;99.79
C1.03.01.01.01.01::fthiara;9;98.18
C1.03.01.01.01.01::fthiara;10;96.26
C1.03.01.04::cmatheus;1;60.0
C1.03.01.04::cmatheus;2;60.0
C1.03.01.04::cmatheus;3;60.0
C1.03.01.04::cmatheus;4;60.0
C1.03.01.04::cmatheus;5;60.0
C1.03.01.04::cmatheus;6;60.0
C1.03.01.04::cmatheus;7;60.0
C1.03.01.04::cmatheus;8;60.0
C1.03.01.04::cmatheus;9;60.0
C1.03.01.04::cmatheus;10;0.0
C1.03.01.01.01.03::shiago;1;24.68
C1.03.01.01.01.03::shiago;2;24.65
C1.03.01.01.01.03::shiago;3;24.58
C1.03.01.01.01.03::shiago;4;24.55
C1.03.01.01.01.03::shiago;5;24.53
C1.03.01.01.01.03::shiago;6;24.55
C1.03.01.01.01.03::shiago;7;24.6
C1.03.01.01.01.03::shiago;8;24.63
C1.03.01.01.01.03::shiago;9;57.15
C1.03.01.01.01.03::shiago;10;57.2
C1.03.01.01.02.01::ggabriella;1;51.73
C1.03.01.01.02.01::ggabriella;2;53.65
C1.03.01.01.02.01::ggabriella;3;51.39
C1.03.01.01.02.01::ggabriella;4;50.31
C1.03.01.01.02.01::ggabriella;5;47.76
C1.03.01.01.02.01::ggabriella;6;19.74
C1.03.01.01.02.01::ggabriella;7;44.15
C1.03.01.01.02.01::ggabriella;8;51.7
C1.03.01.01.02.01::ggabriella;9;51.67
C1.03.01.01.02.01::ggabriella;10;51.63
C1.03.01.03.01::proza;1;
C1.03.01.03.01::proza;2;
C1.03.01.03.01::proza;3;
C1.03.01.03.01::proza;4;
C1.03.01.03.01::proza;5;
C1.03.01.03.01::proza;6;
C1.03.01.03.01::proza;7;
C1.03.01.03.01::proza;8;
C1.03.01.03.01::proza;9;
C1.03.01.03.01::proza;10;
C1.03.01.03.01::cluciana;1;91.1
C1.03.01.03.01::cluciana;2;86.39
C1.03.01.03.01::cluciana;3;85.88
C1.03.01.03.01::cluciana;4;82.19
C1.03.01.03.01::cluciana;5;62.7
C1.03.01.03.01::cluciana;6;62.13
C1.03.01.03.01::cluciana;7;62.09
C1.03.01.03.01::cluciana;8;61.69
C1.03.01.03.01::cluciana;9;34.26
C1.03.01.03.01::cluciana;10;35.31
C1.03.01.03.01::epietro;1;
C1.03.01.03.01::epietro;2;
C1.03.01.03.01::epietro;3;
C1.03.01.03.01::epietro;4;
C1.03.01.03.01::epietro;5;
C1.03.01.03.01::epietro;6;
C1.03.01.03.01::epietro;7;
C1.03.01.03.01::epietro;8;
C1.03.01.03.01::epietro;9;
C1.03.01.03.01::epietro;10;
C1.03.01.03.01.02::rcaline;1;
C1.03.01.03.01.02::rcaline;2;
C1.03.01.03.01.02::rcaline;3;
C1.03.01.03.01.02::rcaline;4;
C1.03.01.03.01.02::rcaline;5;
C1.03.01.03.01.02::rcaline;6;
C1.03.01.03.01.02::rcaline;7;
C1.03.01.03.01.02::rcaline;8;
C1.03.01.03.01.02::rcaline;9;
C1.03.01.03.01.02::rcaline;10;
C1.03.01.03.01.02::celizabeth;1;51.16
C1.03.01.03.01.02::celizabeth;2;52.0
C1.03.01.03.01.02::celizabeth;3;50.3
C1.03.01.03.01.02::celizabeth;4;49.06
C1.03.01.03.01.02::celizabeth;5;87.24
C1.03.01.03.01.02::celizabeth;6;85.59
C1.03.01.03.01.02::celizabeth;7;88.18
C1.03.01.03.01.02::celizabeth;8;91.0
C1.03.01.03.01.02::celizabeth;9;88.41
C1.03.01.03.01.02::celizabeth;10;115.31
C1.03.01.03.01.02::crobson;1;
C1.03.01.03.01.02::crobson;2;
C1.03.01.03.01.02::crobson;3;
C1.03.01.03.01.02::crobson;4;
C1.03.01.03.01.02::crobson;5;
C1.03.01.03.01.02::crobson;6;
C1.03.01.03.01.02::crobson;7;
C1.03.01.03.01.02::crobson;8;
C1.03.01.03.01.02::crobson;9;
C1.03.01.03.01.02::crobson;10;
C1.03.01.03.01.01::rlorrana;1;
C1.03.01.03.01.01::rlorrana;2;
C1.03.01.03.01.01::rlorrana;3;
C1.03.01.03.01.01::rlorrana;4;
C1.03.01.03.01.01::rlorrana;5;
C1.03.01.03.01.01::rlorrana;6;
C1.03.01.03.01.01::rlorrana;7;
C1.03.01.03.01.01::rlorrana;8;
C1.03.01.03.01.01::rlorrana;9;
C1.03.01.03.01.01::rlorrana;10;
C1.03.01.03.01.01::vamkt;1;
C1.03.01.03.01.01::vamkt;2;
C1.03.01.03.01.01::vamkt;3;
C1.03.01.03.01.01::vamkt;4;
C1.03.01.03.01.01::vamkt;5;
C1.03.01.03.01.01::vamkt;6;
C1.03.01.03.01.01::vamkt;7;
C1.03.01.03.01.01::vamkt;8;
C1.03.01.03.01.01::vamkt;9;
C1.03.01.03.01.01::vamkt;10;
C1.03.01.03.01.01::lmanuella;1;
C1.03.01.03.01.01::lmanuella;2;
C1.03.01.03.01.01::lmanuella;3;
C1.03.01.03.01.01::lmanuella;4;
C1.03.01.03.01.01::lmanuella;5;
C1.03.01.03.01.01::lmanuella;6;
C1.03.01.03.01.01::lmanuella;7;
C1.03.01.03.01.01::lmanuella;8;
C1.03.01.03.01.01::lmanuella;9;
C1.03.01.03.01.01::lmanuella;10;
C1.03.01.03.01.01::OP001epietro;1;
C1.03.01.03.01.01::OP001epietro;2;
C1.03.01.03.01.01::OP001epietro;3;
C1.03.01.03.01.01::OP001epietro;4;
C1.03.01.03.01.01::OP001epietro;5;
C1.03.01.03.01.01::OP001epietro;6;
C1.03.01.03.01.01::OP001epietro;7;
C1.03.01.03.01.01::OP001epietro;8;
C1.03.01.03.01.01::OP001epietro;9;
C1.03.01.03.01.01::OP001epietro;10;
C1.03.02::frafael;1;100.41
C1.03.02::frafael;2;98.43
C1.03.02::frafael;3;111.09
C1.03.02::frafael;4;99.94
C1.03.02::frafael;5;87.99
C1.03.02::frafael;6;76.38
C1.03.02::frafael;7;78.0
C1.03.02::frafael;8;98.09
C1.03.02::frafael;9;107.62
C1.03.02::frafael;10;105.8
C1.03.02::prodrigo;1;
C1.03.02::prodrigo;2;
C1.03.02::prodrigo;3;
C1.03.02::prodrigo;4;
C1.03.02::prodrigo;5;
C1.03.02::prodrigo;6;
C1.03.02::prodrigo;7;
C1.03.02::prodrigo;8;
C1.03.02::prodrigo;9;
C1.03.02::prodrigo;10;
C1.03.02.02::cgalileu;1;45.13
C1.03.02.02::cgalileu;2;44.79
C1.03.02.02::cgalileu;3;79.86
C1.03.02.02::cgalileu;4;79.84
C1.03.02.02::cgalileu;5;80.51
C1.03.02.02::cgalileu;6;65.48
C1.03.02.02::cgalileu;7;68.9
C1.03.02.02::cgalileu;8;69.12
C1.03.02.02::cgalileu;9;86.07
C1.03.02.02::cgalileu;10;86.92
C1.03.02.02.01::vcoordenador;1;
C1.03.02.02.01::vcoordenador;2;
C1.03.02.02.01::vcoordenador;3;
C1.03.02.02.01::vcoordenador;4;
C1.03.02.02.01::vcoordenador;5;
C1.03.02.02.01::vcoordenador;6;
C1.03.02.02.01::vcoordenador;7;
C1.03.02.02.01::vcoordenador;8;
C1.03.02.02.01::vcoordenador;9;
C1.03.02.02.01::vcoordenador;10;
C1.03.02.02.01::OP001vfernando;1;
C1.03.02.02.01::OP001vfernando;2;
C1.03.02.02.01::OP001vfernando;3;
C1.03.02.02.01::OP001vfernando;4;
C1.03.02.02.01::OP001vfernando;5;
C1.03.02.02.01::OP001vfernando;6;
C1.03.02.02.01::OP001vfernando;7;
C1.03.02.02.01::OP001vfernando;8;
C1.03.02.02.01::OP001vfernando;9;
C1.03.02.02.01::OP001vfernando;10;
C1.03.02.02.02::narthur;1;
C1.03.02.02.02::narthur;2;
C1.03.02.02.02::narthur;3;
C1.03.02.02.02::narthur;4;
C1.03.02.02.02::narthur;5;
C1.03.02.02.02::narthur;6;
C1.03.02.02.02::narthur;7;
C1.03.02.02.02::narthur;8;
C1.03.02.02.02::narthur;9;
C1.03.02.02.02::narthur;10;
C1.03.02.02.02::vagoseg;1;
C1.03.02.02.02::vagoseg;2;
C1.03.02.02.02::vagoseg;3;
C1.03.02.02.02::vagoseg;4;
C1.03.02.02.02::vagoseg;5;
C1.03.02.02.02::vagoseg;6;
C1.03.02.02.02::vagoseg;7;
C1.03.02.02.02::vagoseg;8;
C1.03.02.02.02::vagoseg;9;
C1.03.02.02.02::vagoseg;10;
C1.03.02.02.02::jedson;1;
C1.03.02.02.02::jedson;2;
C1.03.02.02.02::jedson;3;
C1.03.02.02.02::jedson;4;
C1.03.02.02.02::jedson;5;
C1.03.02.02.02::jedson;6;
C1.03.02.02.02::jedson;7;
C1.03.02.02.02::jedson;8;
C1.03.02.02.02::jedson;9;
C1.03.02.02.02::jedson;10;
C1.03.02.02.03::pcristiano;1;85.26
C1.03.02.02.03::pcristiano;2;84.69
C1.03.02.02.03::pcristiano;3;108.15
C1.03.02.02.03::pcristiano;4;105.94
C1.03.02.02.03::pcristiano;5;106.02
C1.03.02.02.03::pcristiano;6;86.27
C1.03.02.02.03::pcristiano;7;85.96
C1.03.02.02.03::pcristiano;8;86.14
C1.03.02.02.03::pcristiano;9;107.23
C1.03.02.02.03::pcristiano;10;108.75
C1.03.02.02.04::falekson;1;83.25
C1.03.02.02.04::falekson;2;82.75
C1.03.02.02.04::falekson;3;107.85
C1.03.02.02.04::falekson;4;107.24
C1.03.02.02.04::falekson;5;107.28
C1.03.02.02.04::falekson;6;82.35
C1.03.02.02.04::falekson;7;82.43
C1.03.02.02.04::falekson;8;82.5
C1.03.02.02.04::falekson;9;107.59
C1.03.02.02.04::falekson;10;107.67
C1.03.02.02.04::psboper;1;
C1.03.02.02.04::psboper;2;
C1.03.02.02.04::psboper;3;
C1.03.02.02.04::psboper;4;
C1.03.02.02.04::psboper;5;
C1.03.02.02.04::psboper;6;
C1.03.02.02.04::psboper;7;
C1.03.02.02.04::psboper;8;
C1.03.02.02.04::psboper;9;
C1.03.02.02.04::psboper;10;
C1.03.02.02.01.01::cpaula;1;
C1.03.02.02.01.01::cpaula;2;
C1.03.02.02.01.01::cpaula;3;
C1.03.02.02.01.01::cpaula;4;
C1.03.02.02.01.01::cpaula;5;
C1.03.02.02.01.01::cpaula;6;
C1.03.02.02.01.01::cpaula;7;
C1.03.02.02.01.01::cpaula;8;
C1.03.02.02.01.01::cpaula;9;
C1.03.02.02.01.01::cpaula;10;
C1.03.02.02.04.01::maline;1;64.89
C1.03.02.02.04.01::maline;2;27.6
C1.03.02.02.04.01::maline;3;57.6
C1.03.02.02.04.01::maline;4;57.0
C1.03.02.02.04.01::maline;5;57.6
C1.03.02.02.04.01::maline;6;57.6
C1.03.02.02.04.01::maline;7;93.82
C1.03.02.02.04.01::maline;8;95.36
C1.03.02.02.04.01::maline;9;95.52
C1.03.02.02.04.01::maline;10;96.38
C1.03.10.18::shudson;1;59.65
C1.03.10.18::shudson;2;59.86
C1.03.10.18::shudson;3;77.87
C1.03.10.18::shudson;4;78.32
C1.03.10.18::shudson;5;92.39
C1.03.10.18::shudson;6;72.39
C1.03.10.18::shudson;7;58.9
C1.03.10.18::shudson;8;58.59
C1.03.10.18::shudson;9;79.69
C1.03.10.18::shudson;10;79.55
C1.03.10.43::ccamila;1;68.83
C1.03.10.43::ccamila;2;72.06
C1.03.10.43::ccamila;3;92.05
C1.03.10.43::ccamila;4;65.14
C1.03.10.43::ccamila;5;76.29
C1.03.10.43::ccamila;6;56.45
C1.03.10.43::ccamila;7;59.66
C1.03.10.43::ccamila;8;59.77
C1.03.10.43::ccamila;9;85.55
C1.03.10.43::ccamila;10;84.7
C1.03.02.03::vgerm;1;
C1.03.02.03::vgerm;2;
C1.03.02.03::vgerm;3;
C1.03.02.03::vgerm;4;
C1.03.02.03::vgerm;5;
C1.03.02.03::vgerm;6;
C1.03.02.03::vgerm;7;
C1.03.02.03::vgerm;8;
C1.03.02.03::vgerm;9;
C1.03.02.03::vgerm;10;
C1.03.02.05::dgislaine;1;108.49
C1.03.02.05::dgislaine;2;102.79
C1.03.02.05::dgislaine;3;108.16
C1.03.02.05::dgislaine;4;97.8
C1.03.02.05::dgislaine;5;81.47
C1.03.02.05::dgislaine;6;84.06
C1.03.02.05::dgislaine;7;86.75
C1.03.02.05::dgislaine;8;113.05
C1.03.02.05::dgislaine;9;112.81
C1.03.02.05::dgislaine;10;111.9
C1.03.02.01.01.01::smarcus;1;
C1.03.02.01.01.01::smarcus;2;
C1.03.02.01.01.01::smarcus;3;
C1.03.02.01.01.01::smarcus;4;
C1.03.02.01.01.01::smarcus;5;
C1.03.02.01.01.01::smarcus;6;
C1.03.02.01.01.01::smarcus;7;
C1.03.02.01.01.01::smarcus;8;
C1.03.02.01.01.01::smarcus;9;
C1.03.02.01.01.01::smarcus;10;
C1.03.02.01.01.01::OP001omike;1;
C1.03.02.01.01.01::OP001omike;2;
C1.03.02.01.01.01::OP001omike;3;
C1.03.02.01.01.01::OP001omike;4;
C1.03.02.01.01.01::OP001omike;5;
C1.03.02.01.01.01::OP001omike;6;
C1.03.02.01.01.01::OP001omike;7;
C1.03.02.01.01.01::OP001omike;8;
C1.03.02.01.01.01::OP001omike;9;
C1.03.02.01.01.01::OP001omike;10;
C1.03.02.01.01.01::lmrafael;1;57.5
C1.03.02.01.01.01::lmrafael;2;57.5
C1.03.02.01.01.01::lmrafael;3;57.5
C1.03.02.01.01.01::lmrafael;4;57.5
C1.03.02.01.01.01::lmrafael;5;49.93
C1.03.02.01.01.01::lmrafael;6;48.84
C1.03.02.01.01.01::lmrafael;7;49.11
C1.03.02.01.01.01::lmrafael;8;57.5
C1.03.02.01.01.01::lmrafael;9;57.5
C1.03.02.01.01.01::lmrafael;10;57.5
C1.03.02.01.01.03::ngrazielly;1;89.1
C1.03.02.01.01.03::ngrazielly;2;107.92
C1.03.02.01.01.03::ngrazielly;3;83.92
C1.03.02.01.01.03::ngrazielly;4;67.13
C1.03.02.01.01.03::ngrazielly;5;89.75
C1.03.02.01.01.03::ngrazielly;6;90.77
C1.03.02.01.01.03::ngrazielly;7;95.11
C1.03.02.01.01.03::ngrazielly;8;97.2
C1.03.02.01.01.03::ngrazielly;9;96.64
C1.03.02.01.01.03::ngrazielly;10;97.38
C1.03.02.01.01.03::fheitor;1;
C1.03.02.01.01.03::fheitor;2;
C1.03.02.01.01.03::fheitor;3;
C1.03.02.01.01.03::fheitor;4;
C1.03.02.01.01.03::fheitor;5;
C1.03.02.01.01.03::fheitor;6;
C1.03.02.01.01.03::fheitor;7;
C1.03.02.01.01.03::fheitor;8;
C1.03.02.01.01.03::fheitor;9;
C1.03.02.01.01.03::fheitor;10;
C1.03.02.01.01.03::asandra;1;
C1.03.02.01.01.03::asandra;2;
C1.03.02.01.01.03::asandra;3;
C1.03.02.01.01.03::asandra;4;
C1.03.02.01.01.03::asandra;5;
C1.03.02.01.01.03::asandra;6;
C1.03.02.01.01.03::asandra;7;
C1.03.02.01.01.03::asandra;8;
C1.03.02.01.01.03::asandra;9;
C1.03.02.01.01.03::asandra;10;
C1.03.02.01.01.03::rwallace;1;
C1.03.02.01.01.03::rwallace;2;
C1.03.02.01.01.03::rwallace;3;
C1.03.02.01.01.03::rwallace;4;
C1.03.02.01.01.03::rwallace;5;
C1.03.02.01.01.03::rwallace;6;
C1.03.02.01.01.03::rwallace;7;
C1.03.02.01.01.03::rwallace;8;
C1.03.02.01.01.03::rwallace;9;
C1.03.02.01.01.03::rwallace;10;
C1.03.02.01.01.10.01::ccarla;1;81.33
C1.03.02.01.01.10.01::ccarla;2;85.46
C1.03.02.01.01.10.01::ccarla;3;82.67
C1.03.02.01.01.10.01::ccarla;4;77.5
C1.03.02.01.01.10.01::ccarla;5;109.07
C1.03.02.01.01.10.01::ccarla;6;110.54
C1.03.02.01.01.10.01::ccarla;7;110.71
C1.03.02.01.01.10.01::ccarla;8;110.59
C1.03.02.01.01.10.01::ccarla;9;107.16
C1.03.02.01.01.10.01::ccarla;10;108.96
C1.03.10.33::cdaniel;1;100.0
C1.03.10.33::cdaniel;2;100.0
C1.03.10.33::cdaniel;3;104.5
C1.03.10.33::cdaniel;4;104.5
C1.03.10.33::cdaniel;5;100.0
C1.03.10.33::cdaniel;6;100.0
C1.03.10.33::cdaniel;7;100.0
C1.03.10.33::cdaniel;8;100.0
C1.03.10.33::cdaniel;9;100.0
C1.03.10.33::cdaniel;10;100.0
C1.03.02.03.01::slaura;1;
C1.03.02.03.01::slaura;2;
C1.03.02.03.01::slaura;3;
C1.03.02.03.01::slaura;4;
C1.03.02.03.01::slaura;5;
C1.03.02.03.01::slaura;6;
C1.03.02.03.01::slaura;7;
C1.03.02.03.01::slaura;8;
C1.03.02.03.01::slaura;9;
C1.03.02.03.01::slaura;10;
C1.03.02.03.01::vago59;1;
C1.03.02.03.01::vago59;2;
C1.03.02.03.01::vago59;3;
C1.03.02.03.01::vago59;4;
C1.03.02.03.01::vago59;5;
C1.03.02.03.01::vago59;6;
C1.03.02.03.01::vago59;7;
C1.03.02.03.01::vago59;8;
C1.03.02.03.01::vago59;9;
C1.03.02.03.01::vago59;10;
C1.03.02.03.01::mdeborah;1;92.54
C1.03.02.03.01::mdeborah;2;88.52
C1.03.02.03.01::mdeborah;3;105.95
C1.03.02.03.01::mdeborah;4;104.47
C1.03.02.03.01::mdeborah;5;104.15
C1.03.02.03.01::mdeborah;6;84.61
C1.03.02.03.01::mdeborah;7;83.66
C1.03.02.03.01::mdeborah;8;83.47
C1.03.02.03.01::mdeborah;9;103.33
C1.03.02.03.01::mdeborah;10;103.08
C1.03.02.03.01.01::gpatrick;1;91.0
C1.03.02.03.01.01::gpatrick;2;87.97
C1.03.02.03.01.01::gpatrick;3;90.91
C1.03.02.03.01.01::gpatrick;4;90.71
C1.03.02.03.01.01::gpatrick;5;91.0
C1.03.02.03.01.01::gpatrick;6;90.72
C1.03.02.03.01.01::gpatrick;7;91.0
C1.03.02.03.01.01::gpatrick;8;87.12
C1.03.02.03.01.01::gpatrick;9;114.33
C1.03.02.03.01.01::gpatrick;10;118.89
C1.03.02.03.01.02::vbruna;1;
C1.03.02.03.01.02::vbruna;2;
C1.03.02.03.01.02::vbruna;3;
C1.03.02.03.01.02::vbruna;4;
C1.03.02.03.01.02::vbruna;5;
C1.03.02.03.01.02::vbruna;6;
C1.03.02.03.01.02::vbruna;7;
C1.03.02.03.01.02::vbruna;8;
C1.03.02.03.01.02::vbruna;9;
C1.03.02.03.01.02::vbruna;10;
C1.03.02.03.01.02::fpatricia;1;
C1.03.02.03.01.02::fpatricia;2;
C1.03.02.03.01.02::fpatricia;3;
C1.03.02.03.01.02::fpatricia;4;
C1.03.02.03.01.02::fpatricia;5;
C1.03.02.03.01.02::fpatricia;6;
C1.03.02.03.01.02::fpatricia;7;
C1.03.02.03.01.02::fpatricia;8;
C1.03.02.03.01.02::fpatricia;9;
C1.03.02.03.01.02::fpatricia;10;
C1.03.03::sacharles;1;43.3
C1.03.03::sacharles;2;73.02
C1.03.03::sacharles;3;67.64
C1.03.03::sacharles;4;29.5
C1.03.03::sacharles;5;29.5
C1.03.03::sacharles;6;19.5
C1.03.03::sacharles;7;0.0
C1.03.03::sacharles;8;20.81
C1.03.03::sacharles;9;10.0
C1.03.03::sacharles;10;10.0
C1.03.03.02::mcristiano;1;52.41
C1.03.03.02::mcristiano;2;51.88
C1.03.03.02::mcristiano;3;67.14
C1.03.03.02::mcristiano;4;66.08
C1.03.03.02::mcristiano;5;68.36
C1.03.03.02::mcristiano;6;54.84
C1.03.03.02::mcristiano;7;55.66
C1.03.03.02::mcristiano;8;56.77
C1.03.03.02::mcristiano;9;73.7
C1.03.03.02::mcristiano;10;74.01
C1.03.03.02.03.02::sacamila;1;
C1.03.03.02.03.02::sacamila;2;
C1.03.03.02.03.02::sacamila;3;
C1.03.03.02.03.02::sacamila;4;
C1.03.03.02.03.02::sacamila;5;
C1.03.03.02.03.02::sacamila;6;
C1.03.03.02.03.02::sacamila;7;
C1.03.03.02.03.02::sacamila;8;
C1.03.03.02.03.02::sacamila;9;
C1.03.03.02.03.02::sacamila;10;
C1.03.03.02.03.02::ocarla;1;
C1.03.03.02.03.02::ocarla;2;
C1.03.03.02.03.02::ocarla;3;
C1.03.03.02.03.02::ocarla;4;
C1.03.03.02.03.02::ocarla;5;
C1.03.03.02.03.02::ocarla;6;
C1.03.03.02.03.02::ocarla;7;
C1.03.03.02.03.02::ocarla;8;
C1.03.03.02.03.02::ocarla;9;
C1.03.03.02.03.02::ocarla;10;
C1.03.03.02.03.02::rmaria;1;73.23
C1.03.03.02.03.02::rmaria;2;74.31
C1.03.03.02.03.02::rmaria;3;98.22
C1.03.03.02.03.02::rmaria;4;98.32
C1.03.03.02.03.02::rmaria;5;98.79
C1.03.03.02.03.02::rmaria;6;73.34
C1.03.03.02.03.02::rmaria;7;73.65
C1.03.03.02.03.02::rmaria;8;73.86
C1.03.03.02.03.02::rmaria;9;99.04
C1.03.03.02.03.02::rmaria;10;98.92
C1.03.03.02.01::vago14;1;
C1.03.03.02.01::vago14;2;
C1.03.03.02.01::vago14;3;
C1.03.03.02.01::vago14;4;
C1.03.03.02.01::vago14;5;
C1.03.03.02.01::vago14;6;
C1.03.03.02.01::vago14;7;
C1.03.03.02.01::vago14;8;
C1.03.03.02.01::vago14;9;
C1.03.03.02.01::vago14;10;
C1.03.03.02.01.01::nthayana;1;
C1.03.03.02.01.01::nthayana;2;
C1.03.03.02.01.01::nthayana;3;
C1.03.03.02.01.01::nthayana;4;
C1.03.03.02.01.01::nthayana;5;
C1.03.03.02.01.01::nthayana;6;
C1.03.03.02.01.01::nthayana;7;
C1.03.03.02.01.01::nthayana;8;
C1.03.03.02.01.01::nthayana;9;
C1.03.03.02.01.01::nthayana;10;
C1.03.03.02.02::valdir.pereira;1;62.21
C1.03.03.02.02::valdir.pereira;2;55.18
C1.03.03.02.02::valdir.pereira;3;74.34
C1.03.03.02.02::valdir.pereira;4;73.62
C1.03.03.02.02::valdir.pereira;5;54.18
C1.03.03.02.02::valdir.pereira;6;60.36
C1.03.03.02.02::valdir.pereira;7;60.65
C1.03.03.02.02::valdir.pereira;8;60.65
C1.03.03.02.02::valdir.pereira;9;74.57
C1.03.03.02.02::valdir.pereira;10;74.63
C1.03.03.02.03::njose;1;
C1.03.03.02.03::njose;2;
C1.03.03.02.03::njose;3;
C1.03.03.02.03::njose;4;
C1.03.03.02.03::njose;5;
C1.03.03.02.03::njose;6;
C1.03.03.02.03::njose;7;
C1.03.03.02.03::njose;8;
C1.03.03.02.03::njose;9;
C1.03.03.02.03::njose;10;
C1.03.03.02.03::eli.souza;1;98.27
C1.03.03.02.03::eli.souza;2;98.38
C1.03.03.02.03::eli.souza;3;118.48
C1.03.03.02.03::eli.souza;4;118.38
C1.03.03.02.03::eli.souza;5;118.46
C1.03.03.02.03::eli.souza;6;98.49
C1.03.03.02.03::eli.souza;7;98.48
C1.03.03.02.03::eli.souza;8;98.47
C1.03.03.02.03::eli.souza;9;118.41
C1.03.03.02.03::eli.souza;10;118.28
C1.03.03.02.03.03::valmoxarife;1;
C1.03.03.02.03.03::valmoxarife;2;
C1.03.03.02.03.03::valmoxarife;3;
C1.03.03.02.03.03::valmoxarife;4;
C1.03.03.02.03.03::valmoxarife;5;
C1.03.03.02.03.03::valmoxarife;6;
C1.03.03.02.03.03::valmoxarife;7;
C1.03.03.02.03.03::valmoxarife;8;
C1.03.03.02.03.03::valmoxarife;9;
C1.03.03.02.03.03::valmoxarife;10;
C1.03.03.02.03.03::semarcio;1;
C1.03.03.02.03.03::semarcio;2;
C1.03.03.02.03.03::semarcio;3;
C1.03.03.02.03.03::semarcio;4;
C1.03.03.02.03.03::semarcio;5;
C1.03.03.02.03.03::semarcio;6;
C1.03.03.02.03.03::semarcio;7;
C1.03.03.02.03.03::semarcio;8;
C1.03.03.02.03.03::semarcio;9;
C1.03.03.02.03.03::semarcio;10;
C1.03.03.09::swellington;1;71.09
C1.03.03.09::swellington;2;71.09
C1.03.03.09::swellington;3;82.04
C1.03.03.09::swellington;4;88.04
C1.03.03.09::swellington;5;87.93
C1.03.03.09::swellington;6;41.93
C1.03.03.09::swellington;7;67.85
C1.03.03.09::swellington;8;68.6
C1.03.03.09::swellington;9;88.58
C1.03.03.09::swellington;10;20.0
C1.03.10.08::smarcio;1;71.63
C1.03.10.08::smarcio;2;71.66
C1.03.10.08::smarcio;3;88.37
C1.03.10.08::smarcio;4;101.2
C1.03.10.08::smarcio;5;91.77
C1.03.10.08::smarcio;6;48.0
C1.03.10.08::smarcio;7;64.46
C1.03.10.08::smarcio;8;67.49
C1.03.10.08::smarcio;9;87.73
C1.03.10.08::smarcio;10;92.72
C1.03.03.01::wdenise;1;
C1.03.03.01::wdenise;2;
C1.03.03.01::wdenise;3;
C1.03.03.01::wdenise;4;
C1.03.03.01::wdenise;5;
C1.03.03.01::wdenise;6;
C1.03.03.01::wdenise;7;
C1.03.03.01::wdenise;8;
C1.03.03.01::wdenise;9;
C1.03.03.01::wdenise;10;
C1.03.03.01::smoises;1;
C1.03.03.01::smoises;2;
C1.03.03.01::smoises;3;
C1.03.03.01::smoises;4;
C1.03.03.01::smoises;5;
